id_solotodo,categoria_solotodo,marca,modelo,nombre_completo,tipo,combustible,consumo_bruto,rendimiento_n,cop_calor,poder_calorifico_bruto,rango_calefaccion,precio_max_c_iva_clp,tienda_precio_max,url_tienda_precio_max,precio_oferta_tienda_max_clp,precio_min_c_iva_clp,tienda_precio_min,num_tiendas_activas,tiendas_detalle,costo_instalacion_c_iva,mantencion_c_iva,otros,url_solotodo
38572,Estufas,Toyotomi,KS-27 (Rojo),Toyotomi KS-27 (Rojo),Estufa Kerosene Mecha (Cámara Conv/Rad),Kerosene / Parafina,286 ml/hora,"0,800 (80%)",-,2530 Kcal/h / 10000 BTU/h,80 m2,229990,Tienda Toyotomi,https://toyotomi.cl/product/estufa-mecha-29-kw-ks-27-roja/,229990,229990,Tienda Toyotomi,1,"Tienda Toyotomi: $229,990",$ 0 (Portátil),$ 25.000 / 2 años (Cambio mecha),Certificación SEC QR: 9900000002376 | Peso: 7.7 kg | Dimensiones: 440 x 470 x 440 mm | Capacidad Estanque/Tolva: 6.3 L/kg | En Zona H (>1500 msnm) requiere modelo de alta altitud por baja presión de O2.,https://www.solotodo.cl/products/38572
38573,Estufas,Toyotomi,KS-27 (Blanco),Toyotomi KS-27 (Blanco),Estufa Kerosene Mecha (Cámara Conv/Rad),Kerosene / Parafina,286 ml/hora,"0,800 (80%)",-,2530 Kcal/h / 10000 BTU/h,80 m2,229990,Tienda Toyotomi,https://toyotomi.cl/product/estufa-mecha-29-kw-ks-27-blanca/,229990,229990,Tienda Toyotomi,1,"Tienda Toyotomi: $229,990",$ 0 (Portátil),$ 25.000 / 2 años (Cambio mecha),Certificación SEC QR: 9900000002342 | Peso: 7.7 kg | Dimensiones: 440 x 470 x 440 mm | Capacidad Estanque/Tolva: 6.3 L/kg | En Zona H (>1500 msnm) requiere modelo de alta altitud por baja presión de O2.,https://www.solotodo.cl/products/38573
280697,Estufas,Combi,ER4,Combi ER4,Estufa Eléctrica,Electricidad,2.10 kWh/hora (2100 W),"1,0 (100%)",-,2100 W,15 m2,229990,Sodimac,https://www.sodimac.cl/sodimac-cl/articulo/145109999/product/145110000,229990,229990,Sodimac,1,"Sodimac: $229,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 555531 | Dimensiones: 600 x 2100 x 600 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/280697
62378,Estufas,Airolite,HTV-200R,Airolite HTV-200R,Chimenea Eléctrica Decorativa,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W / 1720 Kcal/h / 6824 BTU/h,No especificado,220990,Travel Tienda,https://tienda.travel.cl/airolite/pack-chimenea-el%C3%A9ctrica-airolite-htv-200r/SKU131731,220990,99990,Sodimac,8,"Paris: $109,990 | Sodimac: $99,990 | Falabella: $139,990 | Easy: $109,990 | Travel Tienda: $147,990 (+3 más)",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 258112 | Peso: 4.8 kg | Dimensiones: 380 x 870 x 280 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/62378
141434,Estufas,Bosca,Thelios 1000 WiFi,Bosca Thelios 1000 WiFi,Convector Eléctrico,Electricidad,1.00 kWh/hora (1000 W),"1,0 (100%)",-,1000 W,25 m2,219990,Mercado Libre (Bosca),https://www.mercadolibre.cl/up/MLCU3178577960?pdp_filters=official_store%3Aall,219990,69990,Easy,5,"Easy: $69,990 | Sodimac: $97,790 | Travel Tienda: $109,990 | Mercado Libre (Bosca): $219,990 | Mercado Libre (Bosca): $109,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 401883 | Peso: 3.8 kg | Dimensiones: 460 x 400 x 90 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/141434
361120,Estufas,Albin Trotter,Hybrid Pro,Albin Trotter Hybrid Pro,Estufa Gas Radiante Infrarroja,Gas Licuado (GLP),305 g/hora,"0,800 (80%)",-,4200 W / 10500 BTU/h,40 m2,219990,Sodimac,https://www.sodimac.cl/sodimac-cl/articulo/156145025/product/156145026,219990,159990,Easy,4,"Falabella Marketplace (Albin Trotter): $179,990 | Mercado Libre (ALBINTROTTERSA): $179,990 | Easy: $159,990 | Sodimac: $219,990",$ 0 (Portátil),$ 20.000 / 2 años (Regulador y flexible),Certificación SEC QR: 302105 | Peso: 9.5 kg | Dimensiones: 360 x 720 x 385 mm,https://www.solotodo.cl/products/361120
257549,Estufas,Primaterm,ONIX-2000W (Gris),Primaterm ONIX-2000W (Gris),Convector Eléctrico,Electricidad,2.00 kWh/hora (2000 W) / 1500.0 kW térmico,"1,0 (100%)",-,2000 W / 1720 Kcal/h / 6824 BTU/h / 1500.0 kW,25 m2,219990,Easy,https://www.easy.cl/radiador-calefactor-ceramico-onix-2000-wifi-2000-w-blanco-1473793/p,219990,219990,Easy,1,"Easy: $219,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 508100 | Peso: 13.8 kg | Dimensiones: 960 x 460 x 94 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/257549
61815,Estufas,Thörben,THOR 1500 Wifi,Thörben THOR 1500 Wifi,Calefactor Eléctrico Infrarrojo,Electricidad,1.50 kWh/hora (1500 W),"1,0 (100%)",-,1500 W / 5600 BTU/h,60 m2,219990,Falabella Marketplace (Thorben Store),https://www.falabella.com/falabella-cl/product/115220004/Estufa-infrarroja-3-en-1Thor-1500-Wifi/115220005,219990,219990,Falabella Marketplace (Thorben Store),1,"Falabella Marketplace (Thorben Store): $219,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 221705 | Peso: 9.5 kg | Dimensiones: 475 x 400 x 500 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/61815
276722,Estufas,Primaterm,ONIX-2000W (Negro),Primaterm ONIX-2000W (Negro),Convector Eléctrico,Electricidad,2.00 kWh/hora (2000 W) / 1500.0 kW térmico,"1,0 (100%)",-,2000 W / 1720 Kcal/h / 6824 BTU/h / 1500.0 kW,25 m2,219990,Easy,https://www.easy.cl/radiador-calefactor-ceramico-onix-2000-wifi-2000-w-antracita-1473792/p,219990,219990,Easy,1,"Easy: $219,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 508100 | Peso: 13.8 kg | Dimensiones: 960 x 460 x 94 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/276722
397750,Estufas,Bosca,NDK-10DW (pack de 2),Bosca NDK-10DW (pack de 2),Convector Eléctrico,Electricidad,1.00 kWh/hora (1000 W) / 1000.0 kW térmico,"1,0 (100%)",-,1000 W / 3412 BTU/h / 1000.0 kW,25 m2,219980,Easy,https://www.easy.cl/convector-electrico-ndk-10dw-1000w-3412-btuh-2-un-1525376/p,219980,219980,Easy,1,"Easy: $219,980",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 499162 | Peso: 3.8 kg | Dimensiones: 460 x 400 x 90 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/397750
358503,Estufas,Combi,EP41,Combi EP41,Estufa a Pellet,Pellet,"0,6 - 1,8 kg/hora (estándar)","0,850 (85%)",-,-,No especificado,214990,Sodimac,https://www.sodimac.cl/sodimac-cl/articulo/144946930/product/144946932,214990,214990,Sodimac,1,"Sodimac: $214,990",$ 120.000 (Kit cañones inox / pasamuros),$ 45.000 / año (Deshollinado / crisol),Dimensiones: 400 x 700 x 400 mm | Flete volumen pesado a zonas extremas (+15-25% H/I). Requiere leña seca (<25% hum) o pellet certificado.,https://www.solotodo.cl/products/358503
79482,Estufas,Nex,HFS8000,Nex HFS8000,Chimenea Eléctrica Decorativa,Electricidad,1.50 kWh/hora (1500 W),"1,0 (100%)",-,1500 W / 1291 Kcal/h / 5118 BTU/h,No especificado,209990,Easy,https://www.easy.cl/mueble-chimenea-electrica-1500w-hfs8000-nex-1267600/p,199990,209990,Easy,1,"Easy: $209,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 224772 | Dimensiones: 1090 x 900 x 315 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/79482
273612,Estufas,Kendal,Infrarroja Golden Tube Negra,Kendal Infrarroja Golden Tube Negra,Calefactor Eléctrico Infrarrojo,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W,65 m2,209990,Falabella,https://www.falabella.com/falabella-cl/product/17391030/ESTUFA-KEI-GOLDEN01KENDALKEI-GOLDEN01N/17391030,209990,209990,Falabella,1,"Falabella: $209,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 552207 | Peso: 6.2 kg | Dimensiones: 254 x 276 x 254 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/273612
271315,Estufas,Verken,Litt (Negro),Verken Litt (Negro),Estufa de Patio,Gas Licuado (GLP),720 g/hora / 10.0 kW térmico,"0,800 (80%)",-,10 W / 8600 Kcal/h / 10.0 kW,16 m2,209990,Mercado Libre (VERKEN.CL),https://www.mercadolibre.cl/p/MLC52278186?pdp_filters=official_store:all,209990,209990,Mercado Libre (VERKEN.CL),1,"Mercado Libre (VERKEN.CL): $209,990",$ 0 (Portátil),$ 20.000 / 2 años (Regulador y flexible),Dimensiones: N/A mm,https://www.solotodo.cl/products/271315
107881,Estufas,Sindelen,SR-6250NG,Sindelen SR-6250NG,Estufa Gas Radiante Infrarroja,Gas Licuado (GLP),300 g/hora,"0,800 (80%)",-,4200 W / 3612 Kcal/h / 14331 BTU/h,65 m2,209990,Mercado Libre (SINDELEN),https://www.mercadolibre.cl/p/MLC22629151?pdp_filters=official_store:all,209990,209990,Mercado Libre (SINDELEN),1,"Mercado Libre (SINDELEN): $209,990",$ 0 (Portátil),$ 20.000 / 2 años (Regulador y flexible),Certificación SEC QR: 376624 | Peso: 13.5 kg | Dimensiones: 420 x 730 x 490 mm,https://www.solotodo.cl/products/107881
239894,Estufas,Alcazar,Kaly 15 - Gris,Alcazar Kaly 15 - Gris,Estufa Gas Radiante Infrarroja,Gas Licuado (GLP),305 g/hora,"0,800 (80%)",-,-,40 m2,203990,Sodimac,https://www.sodimac.cl/sodimac-cl/articulo/110003666/product/110003672,203990,203990,Sodimac,1,"Sodimac: $203,990",$ 0 (Portátil),$ 20.000 / 2 años (Regulador y flexible),Certificación SEC QR: 302056 | Peso: 11.7 kg | Dimensiones: 417 x 728 x 500 mm,https://www.solotodo.cl/products/239894
44253,Estufas,Thomas,TH-IR61,Thomas TH-IR61,Calefactor Eléctrico Infrarrojo,Electricidad,1.80 kWh/hora (1800 W),"1,0 (100%)",-,1800 W / 1548 Kcal/h / 6142 BTU/h,No especificado,199990,Falabella,https://www.falabella.com/falabella-cl/product/17389330/Estufa-Infraroja-TH-IR61-Thomas/17389330,199990,199990,Mercado Libre (Thomas),2,"Falabella: $199,990 | Mercado Libre (Thomas): $199,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 258218 | Dimensiones: 390 x 430 x 350 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/44253
61190,Estufas,Ursus Trotter,IRH S-1500 Wifi,Ursus Trotter IRH S-1500 Wifi,Calefactor Eléctrico Infrarrojo,Electricidad,1.50 kWh/hora (1500 W),"1,0 (100%)",-,1500 W,35 m2,199990,Falabella,https://www.falabella.com/falabella-cl/product/16178889/Estufa-Electrica-1.5-Kw-Rhs-1500-Wifi-Ursus-Trotter/16178889,199990,129990,Paris,4,"Paris: $129,990 | Falabella: $199,990 | Hites: $169,990 | Mercado Libre: $199,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 219220 | Peso: 25.0 kg | Dimensiones: 290 x 420 x 320 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/61190
60453,Estufas,Thörben,GREEN 1500 2 EN 1 (Madera),Thörben GREEN 1500 2 EN 1 (Madera),Calefactor Eléctrico Infrarrojo,Electricidad,1.50 kWh/hora (1500 W),"1,0 (100%)",-,1500 W / 5600 BTU/h,60 m2,199990,Hites,https://www.hites.com/estufa-infrarroja-thorben-grenn-1500-791143001.html,199990,169990,Falabella Marketplace (Thorben Store),2,"Hites: $199,990 | Falabella Marketplace (Thorben Store): $169,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 221705 | Peso: 8.5 kg | Dimensiones: 355 x 430 x 400 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/60453
241767,Estufas,Combi,M12,Combi M12,Estufa de Patio,Gas Licuado (GLP),240 g/hora,"0,800 (80%)",-,3500 W,5 m2,199990,Paris,https://www.paris.cl/estufa-exterior-3500w-m12-reflectante-696574999.html,199990,199990,Paris,1,"Paris: $199,990",$ 0 (Portátil),$ 20.000 / 2 años (Regulador y flexible),Certificación SEC QR: 505116 | Peso: 27.0 kg | Dimensiones: 460 x 1460 x 460 mm,https://www.solotodo.cl/products/241767
37795,Estufas,Toyotomi,KS-23,Toyotomi KS-23,Estufa Kerosene Mecha (Cámara Conv/Rad),Kerosene / Parafina,219 ml/hora,"0,800 (80%)",-,2300 W / 1983 Kcal/h / 7850 BTU/h,50 m2,199990,Falabella,"https://www.falabella.com/falabella-cl/product/4433248/Estufa-Parafina-Mecha-2,3-kW-KS-23-Toyotomi/4433248",199990,199990,Tienda Toyotomi,2,"Falabella: $199,990 | Tienda Toyotomi: $199,990",$ 0 (Portátil),$ 25.000 / 2 años (Cambio mecha),Certificación SEC QR: 9900000002358 | Peso: 6.6 kg | Dimensiones: 446 x 422 x 330 mm | Capacidad Estanque/Tolva: 3.6 L/kg | En Zona H (>1500 msnm) requiere modelo de alta altitud por baja presión de O2.,https://www.solotodo.cl/products/37795
273327,Estufas,Thörben,Thor KW Heat 4400,Thörben Thor KW Heat 4400,Estufa Kerosene Mecha (Cámara Conv/Rad),Kerosene / Parafina,460 ml/hora / 5.1 kW térmico,"0,800 (80%)",-,5100 W / 4394 Kcal/h / 5.1 kW,20 m2,199990,Falabella Marketplace (Thorben Store),"https://www.falabella.com/falabella-cl/product/143347055/Estufa-Parafina-Mecha-7,2-Litros-4.9Kw-Thor-KW-Heat-4400/143347056",199990,199990,Falabella Marketplace (Thorben Store),1,"Falabella Marketplace (Thorben Store): $199,990",$ 0 (Portátil),$ 25.000 / 2 años (Cambio mecha),Certificación SEC QR: 553015 | Peso: 10.5 kg | Dimensiones: 455 x 600 x 455 mm | En Zona H (>1500 msnm) requiere modelo de alta altitud por baja presión de O2.,https://www.solotodo.cl/products/273327
271317,Estufas,Ursus Trotter,UT FRX-4200ET,Ursus Trotter UT FRX-4200ET,Estufa Gas Radiante Infrarroja,Gas Licuado (GLP),120 - 320 g/hora (estándar),"0,800 (80%)",-,1400 W,No especificado,198066,Mercado Libre,https://www.mercadolibre.cl/p/MLC50728385?pdp_filters=official_store:all,198066,198066,Mercado Libre,1,"Mercado Libre: $198,066",$ 0 (Portátil),$ 20.000 / 2 años (Regulador y flexible),Certificación SEC QR: 537024 | Peso: 10.6 kg | Dimensiones: 420 x 735 x 520 mm,https://www.solotodo.cl/products/271317
276719,Estufas,Primaterm,ONIX-1500W (Negro),Primaterm ONIX-1500W (Negro),Calefactor Eléctrico Cerámico / PTC,Electricidad,1.50 kWh/hora (1500 W),"1,0 (100%)",-,1500 W,24 m2,197990,Easy,https://www.easy.cl/radiador-calefactor-ceramico-1500w-onix-1500-wi-fi-antracita-1473790/p,197990,197990,Easy,1,"Easy: $197,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 508095 | Peso: 11.3 kg | Dimensiones: 760 x 460 x 94 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/276719
257550,Estufas,Primaterm,ONIX-1500W (Blanco),Primaterm ONIX-1500W (Blanco),Convector Eléctrico,Electricidad,1.50 kWh/hora (1500 W) / 1500.0 kW térmico,"1,0 (100%)",-,1500 W / 1290 Kcal/h / 5120 BTU/h / 1500.0 kW,20 m2,197990,Easy,https://www.easy.cl/radiador-calefactor-ceramico-onix-1500-wifi-1500-w-blanco-1473791/p,197990,197990,Easy,1,"Easy: $197,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 508095 | Peso: 11.3 kg | Dimensiones: 760 x 460 x 94 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/257550
253178,Estufas,Klyma,Cildro LW Inox (KYPH8922),Klyma Cildro LW Inox (KYPH8922),Estufa de Terraza,Gas Licuado (GLP),946 g/hora,"0,800 (80%)",-,11000 W / 37540 BTU/h,30 m2,197990,Travel Tienda,https://tienda.travel.cl/calefacci%C3%B3n/estufa-a-gas-klyma-exterior-terraza-cildro-lw-inox-135-metros/SKU103587,197990,197990,Travel Tienda,1,"Travel Tienda: $197,990",$ 0 (Portátil),$ 20.000 / 2 años (Regulador y flexible),Certificación SEC QR: 523674 | Peso: 12.0 kg | Dimensiones: 460 x 1350 x 460 mm,https://www.solotodo.cl/products/253178
38051,Estufas,Fensa,F720+,Fensa F720+,Estufa Kerosene Mecha (Cámara Conv/Rad),Kerosene / Parafina,240 ml/hora,"0,800 (80%)",-,2700 W,17 m2,189990,Ripley,https://simple.ripley.cl/estufa-fensa-parafina-mecha-42-lt-f-720-2000362783113p,189990,102990,Lider Marketplace (ELECTROLUX DE CHILE S.A.),8,"Paris: $109,990 | Ripley: $189,990 | Easy: $189,990 | Sodimac: $154,790 | Falabella Marketplace (Electrolux Group): $104,990 (+3 más)",$ 0 (Portátil),$ 25.000 / 2 años (Cambio mecha),Certificación SEC QR: 210130 | Peso: 8.6 kg | Dimensiones: 454 x 495 x 326 mm | Capacidad Estanque/Tolva: 4.2 L/kg | En Zona H (>1500 msnm) requiere modelo de alta altitud por baja presión de O2.,https://www.solotodo.cl/products/38051
38012,Estufas,Mademsa,Fiamma Pro,Mademsa Fiamma Pro,Estufa Kerosene Mecha (Cámara Conv/Rad),Kerosene / Parafina,240 ml/hora,"0,800 (80%)",-,2700 W / 9000 BTU/h,17 m2,189990,Ripley,https://simple.ripley.cl/estufa-mademsa-parafina-mecha-42-lt-fiamma-pro-2000362783137p,189990,108990,Hites,7,"Ripley: $189,990 | Hites: $108,990 | Easy: $189,990 | Sodimac: $139,990 | ABC: $189,990 (+2 más)",$ 0 (Portátil),$ 25.000 / 2 años (Cambio mecha),Certificación SEC QR: 210130 | Peso: 8.6 kg | Dimensiones: 454 x 495 x 326 mm | Capacidad Estanque/Tolva: 4.2 L/kg | En Zona H (>1500 msnm) requiere modelo de alta altitud por baja presión de O2.,https://www.solotodo.cl/products/38012
112331,Estufas,Atlantic,New Solius 1500,Atlantic New Solius 1500,Radiador Eléctrico,Electricidad,1.50 kWh/hora (1500 W),"1,0 (100%)",-,1500 W,35 m2,189990,Falabella Marketplace (BOSCA),https://www.falabella.com/falabella-cl/product/116568162/estufa-electrica-atlantic-new-solius-1500/116568164,189990,139990,ABC,4,"Sodimac: $159,990 | Travel Tienda: $184,990 | ABC: $139,990 | Falabella Marketplace (BOSCA): $189,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 249542 | Peso: 7.8 kg | Dimensiones: 823 x 477 x 13 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/112331
271127,Estufas,Ursus Trotter,UT FRX-2800ET,Ursus Trotter UT FRX-2800ET,Calefactor Eléctrico Infrarrojo,Electricidad,Según potencia eléctrica conectada,"1,0 (100%)",-,-,35 m2,189990,Falabella,https://www.falabella.com/falabella-cl/product/17367855/Estufa-a-Gas-8.5-Kg-UT-FRX-2800ET-Ursus-Trotter/17367855,189990,164990,Mercado Libre,5,"Falabella: $189,990 | Paris: $164,990 | ABC: $169,990 | Travel Tienda: $189,990 | Mercado Libre: $164,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 535534 | Peso: 8.4 kg | Dimensiones: 325 x 660 x 370 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/271127
114224,Estufas,Bosch,HC4000-20,Bosch HC4000-20,Convector Eléctrico,Electricidad,2.00 kWh/hora (2000 W),"1,0 (100%)",-,2000 W,49 m2,189990,Sodimac,https://www.sodimac.cl/sodimac-cl/articulo/110378716/product/110378725,189990,179990,Hites,5,"Sodimac: $189,990 | Hites: $179,990 | Travel Tienda: $180,990 | Mercado Libre (ROBERTBOSCHSA): $189,990 | Mercado Libre (Junkers Bosch): $189,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 371812 | Peso: 5.4 kg | Dimensiones: 754 x 451 x 56 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/114224
78816,Estufas,Atlantic,New Solius 1000 Wifi,Atlantic New Solius 1000 Wifi,Radiador Eléctrico,Electricidad,1.00 kWh/hora (1000 W),"1,0 (100%)",-,1000 W / 860 Kcal/h / 3412 BTU/h,25 m2,189990,Easy,https://www.easy.cl/calefactor-electrico-1000w-solius-wi-fi-blanco-1284424/p,189990,189990,Sodimac,2,"Easy: $189,990 | Sodimac: $189,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 303866 | Peso: 6.6 kg | Dimensiones: 601 x 477 x 13 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/78816
253179,Estufas,Klyma,Cildro LW Negro (KYPH8915),Klyma Cildro LW Negro (KYPH8915),Estufa de Terraza,Gas Licuado (GLP),946 g/hora,"0,800 (80%)",-,11000 W / 37540 BTU/h,30 m2,187990,Travel Tienda,https://tienda.travel.cl/calefacci%C3%B3n/estufa-a-gas-klyma-exterior-terraza-cildro-lw-negro-135-metros/SKU103589,187990,187990,Travel Tienda,1,"Travel Tienda: $187,990",$ 0 (Portátil),$ 20.000 / 2 años (Regulador y flexible),Certificación SEC QR: 502212 | Peso: 12.0 kg | Dimensiones: 460 x 1350 x 460 mm,https://www.solotodo.cl/products/253179
273140,Estufas,Thörben,Thor Fireplace 3D Plus CACHITHO1633294,Thörben Thor Fireplace 3D Plus CACHITHO1633294,Estufa Eléctrica,Electricidad,Según potencia eléctrica conectada,"1,0 (100%)",-,-,35 m2,182990,Travel Tienda,https://tienda.travel.cl/estufas-el%C3%A9ctricas/chimenea-el%C3%A9ctrica-thorben-2-potencias-2000w-thor-fireplace-3d-plus-negro/SKU121504,182990,182990,Travel Tienda,1,"Travel Tienda: $182,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 548023 | Dimensiones: 485 x 790 x 375 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/273140
87687,Estufas,Atlantic,New Solius 750 Wifi,Atlantic New Solius 750 Wifi,Radiador Eléctrico,Electricidad,0.75 kWh/hora (750 W),"1,0 (100%)",-,750 W / 645 Kcal/h / 2559 BTU/h,15 m2,179990,Travel Tienda,https://tienda.travel.cl/bosca/calefactor-electrico-atlantic-new-solius-wifi-750/SKU96672,179990,94990,Easy,5,"Easy: $94,990 | Sodimac: $159,990 | Travel Tienda: $179,990 | ABC: $119,990 | Mercado Libre (BOSCACHILE): $179,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 249396 | Peso: 5.2 kg | Dimensiones: 527 x 477 x 130 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/87687
44252,Estufas,Thomas,TH-IR60,Thomas TH-IR60,Calefactor Eléctrico Infrarrojo,Electricidad,1.80 kWh/hora (1800 W),"1,0 (100%)",-,1800 W / 1548 Kcal/h / 6142 BTU/h,No especificado,179990,Falabella,https://www.falabella.com/falabella-cl/product/17389329/Estufa-Infraroja-TH-IR60-Thomas/17389329,179990,109990,Easy,6,"Paris: $129,990 | Easy: $109,990 | Sodimac: $129,990 | Falabella: $179,990 | Mercado Libre (COMERCIALIZADORALOSROBLESLT): $179,990 (+1 más)",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 258218 | Dimensiones: 390 x 430 x 350 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/44252
38358,Estufas,Atlantic,Solius 1500,Atlantic Solius 1500,Radiador Eléctrico,Electricidad,1.50 kWh/hora (1500 W),"1,0 (100%)",-,1500 W / 6820 Kcal/h,35 m2,179990,Mercado Libre (Bosca),https://www.mercadolibre.cl/up/MLCU93529313?pdp_filters=official_store%3Aall,179990,109990,Easy,2,"Easy: $109,990 | Mercado Libre (Bosca): $179,990",$ 0 (Enchufable 220V),$ 0 (Sin mantención periódica),Certificación SEC QR: 249542 | Peso: 6.0 kg | Dimensiones: 815 x 450 x 98 mm | Enchufable 220V directo. No requiere obras ni ductos.,https://www.solotodo.cl/products/38358
